fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2021-12-31,USD,168406000000,57718000000,4827000000,4827000000,10776000000,9457000000,110688000000,63245000000,,7270000000,7270000000,26963000000,,7138000000.0,23586000000,9072000000,,73015000000,27462000000,5747000000,,,4591000000,45553000000,,33510000000,4591000000.0,,38101000000,12819000000,9191000000.0,95391000000,,68265000000,28006000000,4090000000
2022-12-31,USD,182103000000,50407000000,11144000000,11144000000,13224000000,4133000000,131696000000,80860000000,,6018000000,6018000000,27591000000,,5912000000.0,17194000000,4712000000,,78817000000,32155000000,9595000000,,,4323000000,46662000000,,37684000000,4323000000.0,,42051000000,15986000000,8776000000.0,101423000000,,70405000000,31580000000,4123000000
2023-12-31,USD,191572000000,43269000000,7079000000,7079000000,11127000000,3402000000,148303000000,97152000000,,4589000000,4589000000,27591000000,,5829000000.0,17955000000,3706000000,,81607000000,28053000000,8578000000,,,2300000000,53554000000,,46978000000,2300000000.0,,49278000000,16068000000,6576000000.0,105590000000,,69156000000,36649000000,4212000000
2024-12-31,USD,196485000000,47324000000,8249000000,8249000000,12198000000,3478000000,149161000000,108376000000,,3691000000,3691000000,24693000000,,5383000000.0,13813000000,9586000000,,91453000000,35666000000,12556000000,,,3729000000,55787000000,,46282000000,3729000000.0,,50011000000,17625000000,9505000000.0,99270000000,,49032000000,50949000000,4280000000
2025-12-31,USD,211429000000,63688000000,14265000000,14265000000,11618000000,3839000000,147741000000,105414000000,,2772000000,2772000000,23912000000,,,23151000000,10815000000,,85069000000,31575000000,9882000000,,,2499000000,53494000000,,44086000000,,,46585000000,18590000000,,114281000000,,48983000000,65185000000,4856000000
